,labels_test,an_prediction,predicted_perplex
2012,True,True,2.1219895
2013,False,False,1.3727958
2014,False,False,1.4366455
2015,True,False,1.5584939
2016,False,False,1.0892229
2017,False,False,1.1475269
2018,False,False,1.2318387
2019,True,True,2.0724738
2020,True,False,1.5085822
2021,False,False,1.1900773
2022,False,False,1.0631982
2023,False,False,1.002603
2024,False,False,1.0050223
2025,False,False,1.1559093
2026,False,False,1.1559093
2027,True,True,18.720667
2028,False,False,1.1243845
2029,False,False,1.1243845
2030,False,False,1.3178289
2031,False,False,1.1475269
2032,False,False,1.1696708
2033,False,False,1.4187713
2034,False,False,1.2683712
2035,False,False,1.1243845
2036,False,False,1.3178289
2037,False,False,1.0892229
2038,False,False,1.1475269
2039,False,False,1.2116011
2040,False,False,1.2445045
2041,False,False,1.2242951
2042,False,False,1.230938
2043,False,False,1.1639614
2044,False,False,1.1900773
2045,False,False,1.463579
2046,False,False,1.1793717
2047,False,False,1.2242951
2048,False,False,1.5348893
2049,False,False,1.2351713
2050,False,False,1.2916318
2051,False,True,2.7724023
2052,False,False,1.1311574
2053,True,False,1.1559093
2054,False,True,1.6382171
2055,True,True,18.822292
2056,True,False,1.1243845
2057,False,False,1.3178289
2058,False,False,1.0892229
2059,False,False,1.1475269
2060,False,False,1.4187713
2061,False,False,1.2888074
2062,False,False,1.3727958
2063,False,False,1.5092853
2064,False,False,1.2242951
2065,False,False,1.3277909
2066,False,False,1.163637
2067,False,False,1.2375741
2068,False,False,1.4527079
2069,False,False,1.1904588
2070,False,False,1.0699373
2071,False,False,1.0699373
2072,False,False,1.2229152
2073,False,False,1.0892229
2074,False,False,1.0892229
2075,False,False,1.2020041
2076,True,True,2.4133234
2077,False,False,1.2495112
2078,False,True,1.689306
2079,False,False,1.2445045
2080,True,False,1.1793717
2081,False,False,1.2242951
2082,False,False,1.3277909
2083,False,False,1.211557
2084,False,False,1.0892229
2085,False,False,1.0892229
2086,False,False,1.0892229
2087,False,False,1.0892229
2088,False,False,1.0892229
2089,False,False,1.1475269
2090,False,False,1.4984378
2091,True,False,1.5441058
2092,False,False,1.2916318
2093,False,True,2.324208
2094,False,False,1.134178
2095,False,False,1.533377
2096,False,False,1.134178
2097,False,False,1.533377
2098,False,False,1.2013342
2099,False,False,1.5934905
2100,False,False,1.2047031
2101,False,False,1.1821339
2102,False,False,1.1644883
2103,False,False,1.533377
2104,False,False,1.2013342
2105,False,True,2.0358744
2106,False,False,1.2888074
2107,True,False,1.2683712
2108,False,False,1.4386699
2109,False,False,1.2116011
2110,False,False,1.3277909
2111,False,False,1.4159166
2112,True,False,1.2493482
2113,False,False,1.2888074
2114,False,False,1.5977079
2115,False,False,1.1696708
2116,False,False,1.1696708
2117,False,False,1.4159166
2118,False,False,1.1243845
2119,False,False,1.1243845
2120,False,False,1.3456323
2121,False,False,1.08954
2122,False,False,1.08954
2123,True,False,1.1332601
2124,False,False,1.198523
2125,False,False,1.2284926
2126,False,False,1.1014503
2127,False,False,1.0726146
2128,False,False,1.0726146
2129,False,False,1.0726146
2130,False,False,1.1034961
2131,False,False,1.2047031
2132,False,False,1.3904794
2133,False,False,1.1715434
2134,True,False,1.1715434
2135,False,False,1.2272145
2136,False,False,1.1904216
2137,False,False,1.1821339
2138,False,False,1.1644883
2139,False,False,1.533377
2140,True,True,3.8596466
2141,False,False,1.08954
2142,True,True,4.064856
2143,False,False,1.533377
2144,False,False,1.2272145
2145,False,False,1.1091262
2146,False,False,1.1287874
2147,True,True,13.951079
2148,False,False,1.374679
2149,False,False,1.2242951
2150,False,False,1.5348893
2151,False,False,1.2495112
2152,False,False,1.2871537
2153,False,True,1.7778493
2154,False,False,1.1715434
2155,False,False,1.2013342
2156,True,False,1.5520374
2157,False,False,1.2495112
2158,False,False,1.2871537
2159,False,False,1.5092853
2160,False,False,1.2242951
2161,False,False,1.2445045
2162,False,False,1.1793717
2163,True,False,1.1793717
2164,False,False,1.1793717
2165,True,False,1.566316
2166,False,False,1.211557
2167,False,False,1.0892229
2168,False,False,1.0892229
2169,False,False,1.0892229
2170,False,False,1.1475269
2171,True,False,1.2318387
2172,False,False,1.1900773
2173,False,False,1.1639614
2174,False,True,1.6480455
2175,False,False,1.2242951
2176,False,False,1.2445045
2177,False,False,1.1829852
2178,False,False,1.4527079
2179,False,False,1.1904588
2180,False,False,1.2229152
2181,False,False,1.0892229
2182,False,False,1.1475269
2183,False,False,1.4159166
2184,False,False,1.2493482
2185,False,False,1.3727958
2186,False,False,1.5092853
2187,False,False,1.1793717
2188,False,False,1.2242951
2189,False,False,1.3456901
2190,False,False,1.1904588
2191,False,False,1.1618441
2192,True,False,1.4754119
2193,False,False,1.0892229
2194,False,False,1.0892229
2195,True,False,1.0804309
2196,False,False,1.0699373
2197,False,False,1.0699373
2198,False,False,1.4402866
2199,False,False,1.1696708
2200,False,False,1.2116011
2201,False,False,1.2445045
2202,False,False,1.1793717
2203,False,False,1.2242951
2204,True,True,5.2329116
2205,False,False,1.134178
2206,False,False,1.533377
2207,False,False,1.134178
2208,False,False,1.2053949
2209,False,False,1.2053949
2210,False,False,1.533377
2211,False,False,1.2013342
2212,False,False,1.2670751
2213,False,False,1.2485832
2214,False,False,1.3542539
2215,False,False,1.2047031
2216,True,True,27.752829
2217,False,False,1.1639614
2218,True,True,2.0724738
2219,False,False,1.2229152
2220,False,False,1.1475269
2221,False,False,1.1696708
2222,False,False,1.194592
2223,False,False,1.0699373
2224,False,False,1.1618441
2225,False,False,1.1729785
2226,False,False,1.1729785
2227,False,False,1.2375741
2228,False,False,1.1900773
2229,False,False,1.0631982
2230,False,False,1.002603
2231,False,False,1.0050223
2232,False,False,1.1559093
2233,False,False,1.374679
2234,False,False,1.1829852
2235,False,False,1.4527079
2236,False,False,1.1729785
2237,False,False,1.1729785
2238,False,False,1.2375741
2239,False,False,1.4527079
2240,False,True,1.6432296
2241,False,False,1.3277909
2242,False,False,1.2116011
2243,False,False,1.230938
2244,False,False,1.1639614
2245,False,False,1.4527079
2246,False,True,1.6432296
2247,False,False,1.3277909
2248,False,False,1.2116011
2249,False,True,1.8481215
2250,False,False,1.3727958
2251,True,False,1.2556405
2252,False,False,1.2871537
2253,False,False,1.2556405
2254,False,False,1.2351713
2255,False,True,2.307658
2256,False,False,1.1559093
2257,False,False,1.374679
2258,False,False,1.1793717
2259,False,False,1.2242951
2260,False,False,1.2445045
2261,False,False,1.4040312
2262,False,False,1.2556405
2263,False,False,1.2871537
2264,False,True,1.7778493
2265,False,False,1.2013342
2266,False,False,1.2670751
2267,False,False,1.2485832
2268,False,False,1.3542539
2269,False,False,1.1435407
2270,False,False,1.4001392
2271,False,False,1.292466
2272,False,False,1.2670751
2273,True,False,1.2013342
2274,False,False,1.2670751
2275,False,False,1.2013342
2276,False,False,1.5934905
2277,False,False,1.2047031
2278,False,False,1.1821339
2279,True,True,4.424975
2280,False,False,1.2556405
2281,False,False,1.2871537
2282,False,False,1.5092853
2283,False,False,1.2242951
2284,False,False,1.2445045
2285,True,False,1.2242951
2286,False,False,1.3277909
2287,False,False,1.1696708
2288,False,False,1.163637
2289,False,False,1.2375741
2290,True,True,2.0724738
2291,True,True,6.9413424
2292,False,False,1.1559093
2293,False,False,1.1559093
2294,False,True,1.6382171
2295,False,True,2.2959404
2296,False,False,1.2351713
2297,False,True,2.307658
2298,True,True,3.9198558
2299,False,False,1.1696708
2300,False,False,1.194592
2301,False,False,1.0699373
2302,True,False,1.1618441
2303,False,False,1.4754119
2304,False,False,1.0892229
2305,False,False,1.0892229
2306,False,False,1.1475269
2307,False,False,1.2116011
2308,True,False,1.2445045
2309,False,False,1.1829852
2310,False,False,1.4527079
2311,False,False,1.1729785
2312,False,False,1.4632407
2313,False,False,1.1696708
2314,False,False,1.1696708
2315,False,False,1.2318387
2316,False,False,1.1900773
2317,True,True,1.6172053
2318,True,True,34.14877
2319,False,False,1.1821339
2320,False,False,1.1904216
2321,False,True,1.8281279
2322,False,False,1.292466
2323,True,False,1.2670751
2324,False,False,1.5473435
2325,False,False,1.2556405
2326,False,False,1.2495112
2327,True,False,1.4620707
2328,False,False,1.1793717
2329,False,False,1.1793717
2330,False,False,1.1829852
2331,False,False,1.1900773
2332,False,False,1.0631982
2333,False,False,1.0041608
2334,False,False,1.2242951
2335,False,False,1.3277909
2336,True,True,18.361374
2337,False,False,1.0726146
2338,True,False,1.0726146
2339,False,False,1.0726146
2340,False,False,1.1034961
2341,False,False,1.1780357
2342,True,False,1.2316835
2343,False,False,1.292466
2344,False,False,1.4784082
2345,True,False,1.2604748
2346,False,False,1.2047031
2347,False,False,1.1821339
2348,True,True,18.645
2349,False,False,1.3277909
2350,False,False,1.2116011
2351,False,False,1.5348893
2352,True,False,1.2871537
2353,False,False,1.4366455
2354,False,False,1.2888074
2355,False,False,1.2888074
2356,False,False,1.2888074
2357,False,False,1.2888074
2358,True,True,1.6324178
2359,False,False,1.2871537
2360,False,False,1.5092853
2361,False,False,1.2242951
2362,False,False,1.2445045
2363,True,True,4.4011703
2364,False,False,1.2053949
2365,False,False,1.533377
2366,False,False,1.5473435
2367,False,False,1.4366455
2368,False,False,1.2888074
2369,False,True,1.755463
2370,False,False,1.1332601
2371,False,False,1.292466
2372,False,False,1.2670751
2373,True,True,3.8596466
2374,False,False,1.08954
2375,False,False,1.1014503
2376,False,False,1.0726146
2377,False,False,1.0726146
2378,True,True,2.0682135
2379,False,False,1.1243845
2380,False,False,1.1243845
2381,False,False,1.2493482
2382,False,False,1.2683712
2383,False,False,1.2493482
2384,True,True,1.8026799
2385,False,False,1.2445045
2386,False,False,1.1311574
2387,True,True,7.207909
2388,True,False,1.2053949
2389,True,True,6.8299537
2390,False,False,1.2675904
2391,False,False,1.0726146
2392,True,False,1.0726146
2393,False,False,1.0726146
2394,False,False,1.0726146
2395,False,False,1.0726146
2396,False,False,1.0726146
2397,False,False,1.0726146
2398,False,False,1.0726146
2399,False,False,1.1540859
2400,False,False,1.08954
2401,False,False,1.08954
2402,True,True,4.1312413
2403,True,False,1.1287874
2404,False,False,1.3375807
2405,False,False,1.1904216
2406,False,False,1.1821339
2407,False,False,1.1904216
2408,False,False,1.1821339
2409,False,False,1.1904216
2410,False,False,1.1821339
2411,False,False,1.1091262
2412,False,False,1.1287874
2413,False,False,1.1287874
2414,False,False,1.3375807
2415,False,False,1.1904216
2416,False,False,1.1821339
2417,False,False,1.1904216
2418,False,False,1.1821339
2419,False,False,1.158876
2420,False,False,1.1904216
2421,False,False,1.3542539
2422,False,False,1.1780357
2423,False,False,1.1540859
2424,False,False,1.1332601
2425,False,False,1.292466
2426,True,True,1.651149
2427,False,False,1.2556405
2428,False,False,1.2871537
2429,False,True,1.7778493
2430,False,False,1.1715434
2431,False,False,1.2013342
2432,False,False,1.2670751
2433,False,False,1.134178
2434,False,False,1.533377
2435,False,False,1.5473435
2436,False,False,1.4366455
2437,False,False,1.3727958
2438,False,True,2.0000446
2439,False,False,1.198523
2440,False,False,1.198523
2441,False,False,1.5601076
2442,False,False,1.2556405
2443,False,False,1.2871537
2444,False,False,1.2556405
2445,False,False,1.2871537
2446,False,False,1.2556405
2447,False,True,1.626735
2448,False,False,1.533377
2449,False,False,1.2013342
2450,False,False,1.2670751
2451,False,False,1.2013342
2452,False,False,1.2670751
2453,False,False,1.1715434
2454,True,True,1.7937382
2455,False,False,1.2284926
2456,True,True,4.983761
2457,False,True,2.2959404
2458,False,False,1.2495112
2459,False,False,1.5431736
2460,True,False,1.2013342
2461,False,False,1.2670751
2462,False,False,1.2013342
2463,False,False,1.2670751
2464,False,False,1.2013342
2465,False,False,1.3376515
2466,False,False,1.158876
2467,False,False,1.1904216
2468,False,False,1.3542539
2469,False,False,1.1780357
2470,False,False,1.1034961
2471,False,False,1.5718335
2472,False,False,1.2670751
2473,False,False,1.134178
2474,False,True,2.7791173
2475,False,False,1.2495112
2476,False,False,1.2351713
2477,False,True,2.324208
2478,False,False,1.2013342
2479,True,False,1.2670751
2480,False,False,1.2272145
2481,False,False,1.158876
2482,True,True,1.6765716
2483,False,False,1.1435407
2484,False,False,1.2047031
2485,False,False,1.3542539
2486,False,False,1.2047031
2487,False,False,1.1821339
2488,False,False,1.1091262
2489,False,False,1.3375807
2490,False,False,1.1904216
2491,False,False,1.3542539
2492,False,False,1.4001392
2493,False,False,1.198523
2494,False,False,1.198523
2495,False,False,1.2604748
2496,True,False,1.3390937
2497,False,False,1.1091262
2498,False,False,1.1287874
2499,False,False,1.3375807
2500,False,False,1.1904216
2501,False,False,1.3542539
2502,False,False,1.2047031
2503,False,False,1.3542539
2504,False,False,1.1780357
2505,False,False,1.0726146
2506,False,False,1.0726146
2507,False,False,1.1540859
2508,False,False,1.08954
2509,False,False,1.08954
2510,False,False,1.08954
2511,True,False,1.08954
2512,False,False,1.08954
2513,False,False,1.08954
2514,False,False,1.08954
2515,True,False,1.08954
2516,False,False,1.1332601
2517,False,False,1.198523
2518,True,False,1.198523
2519,False,False,1.3754079
2520,False,False,1.2888074
2521,False,False,1.3727958
2522,False,True,1.7778493
2523,False,False,1.134178
2524,False,False,1.2053949
2525,True,True,2.7791173
2526,False,False,1.2351713
2527,False,False,1.2916318
2528,False,True,2.4266462
2529,False,False,1.533377
2530,False,False,1.1715434
2531,False,False,1.5473435
2532,False,False,1.4366455
2533,False,False,1.3727958
2534,False,False,1.2556405
2535,False,False,1.2871537
2536,False,False,1.4366455
2537,False,False,1.2683712
2538,False,False,1.2493482
2539,False,False,1.2888074
2540,True,True,1.883656
2541,False,False,1.2670751
2542,False,False,1.2013342
2543,False,False,1.5520374
2544,False,False,1.2871537
2545,False,False,1.2556405
2546,False,True,1.626735
2547,False,False,1.2053949
2548,False,False,1.2053949
2549,False,False,1.4778023
2550,False,False,1.1091262
2551,False,False,1.1287874
2552,True,True,7.0579276
2553,False,False,1.198523
2554,False,False,1.292466
2555,False,False,1.5934905
2556,False,False,1.1780357
2557,False,False,1.0726146
2558,False,False,1.1540859
2559,False,False,1.08954
2560,True,False,1.08954
2561,False,False,1.08954
2562,False,False,1.08954
2563,False,False,1.08954
2564,False,False,1.1332601
2565,False,False,1.292466
2566,False,False,1.2670751
2567,False,False,1.2013342
2568,False,False,1.2670751
2569,False,False,1.2013342
2570,False,False,1.3376515
2571,False,False,1.158876
2572,False,False,1.1091262
2573,False,True,1.8685048
2574,False,False,1.134178
2575,False,False,1.2053949
2576,False,False,1.533377
2577,False,False,1.134178
2578,False,False,1.533377
2579,False,False,1.2272145
2580,False,False,1.1904216
2581,False,False,1.3542539
2582,False,False,1.5718335
2583,False,False,1.2670751
2584,False,False,1.2013342
2585,False,False,1.3376515
2586,False,False,1.1904216
2587,False,False,1.1821339
2588,False,False,1.158876
2589,False,False,1.158876
2590,False,False,1.1904216
2591,True,False,1.1821339
2592,False,False,1.158876
2593,False,False,1.1904216
2594,False,False,1.3904794
2595,False,False,1.2013342
2596,False,False,1.4784082
2597,False,False,1.198523
2598,False,False,1.198523
2599,False,False,1.198523
2600,True,True,1.6047585
2601,False,False,1.158876
2602,True,True,1.6765716
2603,False,False,1.3939601
2604,False,False,1.08954
2605,False,False,1.08954
2606,False,False,1.1949334
2607,False,False,1.1243845
2608,False,False,1.1243845
2609,False,False,1.3456323
2610,False,False,1.1332601
2611,False,False,1.292466
2612,False,True,2.0358744
2613,True,False,1.2683712
2614,False,False,1.1243845
2615,False,False,1.3178289
2616,False,False,1.0892229
2617,False,False,1.0892229
2618,False,False,1.2020041
2619,False,False,1.2493482
2620,False,False,1.2888074
2621,False,False,1.2888074
2622,False,False,1.2888074
2623,False,False,1.2888074
2624,False,True,1.6134435
2625,False,False,1.2284926
2626,False,False,1.1332601
2627,False,False,1.2675904
2628,False,False,1.0726146
2629,False,False,1.1034961
2630,False,False,1.1780357
2631,True,False,1.0726146
2632,False,False,1.0726146
2633,False,False,1.0726146
2634,False,False,1.0726146
2635,False,False,1.0726146
2636,False,False,1.1540859
2637,False,False,1.08954
2638,True,False,1.5079873
2639,False,False,1.4784082
2640,False,False,1.198523
2641,False,False,1.2284926
2642,True,False,1.08954
2643,False,False,1.08954
2644,False,False,1.08954
2645,False,False,1.167365
2646,False,False,1.1780357
2647,False,False,1.0726146
2648,False,False,1.0726146
2649,False,False,1.1034961
2650,False,False,1.2047031
2651,True,True,27.752829
2652,False,False,1.1639614
2653,False,False,1.4527079
2654,True,True,4.0908546
2655,False,False,1.1243845
2656,False,False,1.2493482
2657,True,True,1.6134435
2658,False,False,1.292466
2659,False,False,1.2670751
2660,False,False,1.2272145
2661,False,False,1.158876
2662,False,False,1.1904216
2663,False,True,1.8281279
2664,False,False,1.198523
2665,False,False,1.198523
2666,False,False,1.3704854
2667,False,False,1.1243845
2668,False,False,1.2493482
2669,False,False,1.3727958
2670,False,False,1.2556405
2671,False,False,1.2871537
2672,False,True,1.7778493
2673,False,False,1.1715434
2674,False,False,1.1715434
2675,True,False,1.1715434
2676,False,False,1.134178
2677,False,False,1.533377
2678,False,False,1.5473435
2679,False,False,1.2556405
2680,False,False,1.2495112
2681,False,True,1.6336836
2682,False,False,1.2670751
2683,False,False,1.1715434
2684,False,False,1.5473435
2685,False,False,1.4366455
2686,False,False,1.3727958
2687,False,True,1.8934512
2688,True,False,1.2116011
2689,False,False,1.3277909
2690,False,False,1.4984378
2691,False,False,1.2556405
2692,False,False,1.2495112
2693,True,True,1.6336836
2694,False,False,1.4784082
2695,False,False,1.198523
2696,False,False,1.198523
2697,False,False,1.2284926
2698,False,False,1.08954
2699,False,False,1.1332601
2700,False,False,1.2284926
2701,False,False,1.1332601
2702,False,False,1.3977602
2703,False,False,1.1821339
2704,False,False,1.1091262
2705,False,True,1.8685048
2706,False,False,1.2013342
2707,False,False,1.2670751
2708,False,False,1.2013342
2709,False,False,1.2670751
2710,False,False,1.134178
2711,False,True,2.7791173
2712,False,False,1.2495112
2713,True,False,1.2871537
2714,False,False,1.2556405
2715,False,False,1.2871537
2716,False,False,1.2556405
2717,False,False,1.2495112
2718,False,False,1.2495112
2719,False,False,1.2871537
2720,False,False,1.2556405
2721,True,False,1.2871537
2722,True,True,1.8862518
2723,False,False,1.3178289
2724,False,False,1.1475269
2725,False,False,1.211557
2726,False,False,1.2020041
2727,False,False,1.2493482
2728,False,False,1.2683712
2729,False,False,1.4386699
2730,False,False,1.2116011
2731,True,False,1.3277909
2732,False,False,1.2318387
2733,False,False,1.1900773
2734,False,False,1.1370718
2735,False,True,1.676493
2736,False,False,1.2445045
2737,False,False,1.1311574
2738,False,False,1.1559093
2739,True,True,10.519841
2740,False,False,1.0892229
2741,True,False,1.371563
2742,True,False,1.2683712
2743,False,False,1.1243845
2744,True,True,2.3402503
2745,True,True,2.490221
2746,False,False,1.08954
2747,False,False,1.08954
2748,False,False,1.08954
2749,False,False,1.08954
2750,False,False,1.3101215
2751,False,False,1.2683712
2752,False,False,1.1243845
2753,True,True,2.1290946
2754,False,False,1.3277909
2755,False,False,1.1696708
2756,False,False,1.2318387
2757,False,False,1.1900773
2758,False,False,1.1639614
2759,False,True,2.1134229
2760,True,False,1.211557
2761,False,False,1.0892229
2762,False,False,1.0892229
2763,False,False,1.0892229
2764,True,False,1.1475269
2765,False,False,1.4159166
2766,False,False,1.1243845
2767,False,False,1.1243845
2768,True,True,3.7409716
2769,False,False,1.2013342
2770,False,False,1.2670751
2771,False,False,1.3763026
2772,False,False,1.2495112
2773,False,False,1.2351713
2774,False,True,2.2959404
2775,False,False,1.2351713
2776,False,True,2.2959404
2777,False,False,1.471139
2778,False,False,1.374679
2779,False,False,1.1793717
2780,False,False,1.1829852
2781,False,False,1.1900773
2782,False,False,1.1639614
2783,False,False,1.1900773
2784,False,False,1.0631982
2785,False,False,1.001857
2786,False,False,1.2440171
2787,False,False,1.1559093
2788,False,False,1.374679
2789,False,False,1.2242951
2790,False,False,1.3277909
2791,False,False,1.2116011
2792,False,False,1.3277909
2793,False,False,1.1696708
2794,False,False,1.1696708
2795,False,False,1.163637
2796,False,False,1.1729785
2797,False,False,1.2375741
2798,False,True,2.1134229
2799,False,False,1.1696708
2800,False,False,1.1696708
2801,False,False,1.211557
2802,False,False,1.0892229
2803,False,False,1.1475269
2804,False,False,1.163637
2805,False,False,1.1729785
2806,False,False,1.2375741
2807,False,True,1.6480455
2808,False,False,1.1793717
2809,False,False,1.2242951
2810,False,False,1.230938
2811,True,False,1.1370718
2812,False,False,1.1370718
2813,False,True,1.676493
2814,False,False,1.2445045
2815,False,False,1.2242951
2816,False,False,1.2445045
2817,False,False,1.2242951
2818,False,False,1.2445045
2819,False,False,1.4040312
2820,False,False,1.2556405
2821,False,False,1.2495112
2822,False,True,1.6336836
2823,False,False,1.2670751
2824,False,False,1.134178
2825,False,True,2.7791173
2826,True,True,1.9175537
2827,False,False,1.3727958
2828,True,True,4.160686
2829,False,False,1.1904216
2830,False,False,1.1821339
2831,True,True,34.628174
2832,False,False,1.4527079
2833,False,False,1.1729785
2834,False,False,1.4632407
2835,False,False,1.2116011
2836,False,False,1.3277909
2837,False,False,1.194592
2838,False,False,1.0699373
2839,False,False,1.0699373
2840,False,False,1.2229152
2841,False,False,1.0892229
2842,False,False,1.0892229
2843,False,False,1.0804309
2844,False,False,1.0699373
2845,False,False,1.0699373
2846,True,False,1.0699373
2847,False,False,1.1618441
2848,False,False,1.1729785
2849,False,False,1.4632407
2850,False,False,1.1696708
2851,False,False,1.1696708
2852,True,False,1.2116011
2853,False,False,1.3277909
2854,False,False,1.1696708
2855,False,False,1.1696708
2856,False,False,1.1696708
2857,False,False,1.2116011
2858,False,False,1.3277909
2859,False,False,1.1696708
2860,True,True,1.7825869
2861,False,False,1.105459
2862,False,False,1.002603
2863,False,False,1.002603
2864,False,False,1.0041608
2865,False,False,1.2242951
2866,False,False,1.2445045
2867,False,False,1.1829852
2868,False,False,1.4527079
2869,False,False,1.1729785
2870,False,False,1.1729785
2871,False,False,1.2375741
2872,False,False,1.4527079
2873,False,False,1.4632407
2874,False,False,1.2116011
2875,False,False,1.3277909
2876,False,False,1.4187713
2877,False,False,1.2683712
2878,True,True,4.7790494
2879,True,True,2.7724023
2880,False,False,1.2242951
2881,False,False,1.3277909
2882,False,False,1.4187713
2883,False,False,1.2888074
2884,False,False,1.3727958
2885,True,True,1.6003377
2886,False,False,1.3277909
2887,False,False,1.2116011
2888,False,True,1.8481215
2889,True,False,1.2888074
2890,False,False,1.2888074
2891,False,False,1.5584939
2892,False,False,1.0892229
2893,False,False,1.1475269
2894,False,False,1.2116011
2895,False,False,1.3277909
2896,False,False,1.1696708
2897,False,False,1.211557
2898,False,False,1.1475269
2899,False,False,1.1696708
2900,False,False,1.4187713
2901,False,False,1.2683712
2902,False,False,1.1243845
2903,True,True,2.3416688
2904,False,False,1.1034961
2905,False,False,1.1435407
2906,False,False,1.1435407
2907,False,False,1.2047031
2908,False,False,1.3542539
2909,True,True,15.949536
2910,False,False,1.1475269
2911,False,False,1.1696708
2912,False,False,1.211557
2913,False,False,1.0892229
2914,True,True,3.7813792
2915,False,False,1.374679
2916,False,False,1.2242951
2917,False,False,1.3277909
2918,False,False,1.163637
2919,True,False,1.4179304
2920,False,False,1.1639614
2921,True,False,1.2159165
2922,False,False,1.1900773
2923,False,False,1.0631982
2924,True,False,1.0305551
2925,False,False,1.0892229
2926,False,False,1.0892229
2927,False,False,1.2020041
2928,False,False,1.1243845
2929,False,False,1.1243845
2930,False,False,1.3456323
2931,False,False,1.08954
2932,False,False,1.08954
2933,False,False,1.1014503
2934,False,False,1.0726146
2935,False,False,1.0726146
2936,False,False,1.0726146
2937,False,False,1.0726146
2938,True,False,1.0726146
2939,False,False,1.0726146
2940,False,False,1.0726146
2941,False,False,1.0726146
2942,False,False,1.1540859
2943,False,False,1.08954
2944,False,False,1.08954
2945,False,False,1.1949334
2946,False,False,1.2493482
2947,False,False,1.2888074
2948,False,False,1.3727958
2949,False,False,1.2556405
2950,False,False,1.2495112
2951,False,True,1.6336836
2952,False,False,1.2670751
2953,False,False,1.1715434
2954,False,False,1.2272145
2955,False,False,1.1904216
2956,False,False,1.1821339
2957,False,False,1.4536877
2958,False,False,1.2670751
2959,False,False,1.134178
2960,True,True,14.771765
2961,False,False,1.1370718
2962,False,False,1.0631982
2963,True,False,1.0050223
2964,False,False,1.374679
2965,True,False,1.1311574
2966,False,False,1.1559093
2967,True,True,1.9270248
2968,False,False,1.2445045
2969,False,False,1.1660945
2970,False,False,1.1639614
2971,False,False,1.1900773
2972,False,True,1.676493
2973,False,False,1.3277909
2974,False,False,1.1696708
2975,False,False,1.163637
2976,False,False,1.1904588
2977,False,False,1.0699373
2978,False,False,1.4402866
2979,False,False,1.2116011
2980,False,False,1.3277909
2981,False,False,1.163637
2982,False,False,1.1729785
2983,False,False,1.1729785
2984,False,False,1.4632407
2985,False,False,1.1696708
2986,False,False,1.2116011
2987,False,False,1.2445045
2988,False,False,1.1311574
2989,False,False,1.1559093
2990,False,False,1.374679
2991,False,False,1.1311574
2992,False,False,1.374679
2993,False,False,1.4040312
2994,False,False,1.2556405
2995,False,False,1.2871537
2996,False,True,1.7778492
2997,False,False,1.2013342
2998,False,False,1.2670751
