,test_perplex,labels_test,an_prediction,predicted_perplex
765,4.0,False,False,1.421053
766,4.0,False,False,1.421053
767,2.6666666666666665,False,False,1.5089087
768,2.0,False,False,1.6572483
769,4.0,False,False,1.421053
770,4.0,False,False,1.421053
771,4.0,False,False,1.421053
772,2.6666666666666665,False,False,1.5089087
773,2.0,False,False,1.6572483
774,2.6666666666666665,False,False,1.4841131
775,1.7999999999999998,False,False,1.3329653
776,3.0,False,False,1.375371
777,4.0,False,False,1.421053
778,2.6666666666666665,False,False,1.4841131
779,3.0,False,False,1.375371
780,2.6666666666666665,False,False,1.4841131
781,3.0,False,False,1.375371
782,2.6666666666666665,False,False,1.5089087
783,3.0,False,False,1.62493
784,3.5,False,False,1.5909476
785,2.0,False,False,1.6572483
786,2.6666666666666665,False,False,1.4841131
787,3.0,False,False,1.375371
788,4.0,False,False,1.421053
789,2.6666666666666665,False,False,1.5089087
790,2.0,False,False,1.6572483
791,4.0,False,False,1.421053
792,2.6666666666666665,False,False,1.4841131
793,1.7999999999999998,False,False,1.3329653
794,1.7999999999999998,False,False,1.3329653
795,1.7999999999999998,False,False,1.3329653
796,1.7999999999999998,False,False,1.3329653
797,1.7999999999999998,True,False,1.3329653
798,9.0,False,False,1.400863
799,1.2,False,False,1.1908991
800,1.2,False,False,1.1908991
801,1.2,False,False,1.1908991
802,1.2,False,False,1.1908991
803,1.2,False,False,1.1908991
804,1.2,False,False,1.1908991
805,1.2,False,False,1.1908991
806,1.2,False,False,1.1908991
807,1.2,False,False,1.1908991
808,1.2,False,False,1.1908991
809,6.0,False,False,1.6173795
810,9.0,False,False,1.400863
811,1.2,False,False,1.1908991
812,1.2,False,False,1.1908991
813,6.0,False,False,1.6173795
814,1.7999999999999998,False,False,1.3329653
815,1.7999999999999998,False,False,1.3329653
816,1.7999999999999998,False,False,1.3329653
817,3.0,False,False,1.375371
818,2.6666666666666665,False,False,1.5089087
819,6.0,False,False,1.6517916
820,3.0,False,False,1.62493
821,3.5,False,False,1.5145019
822,4.0,False,False,1.4583223
823,inf,True,True,24.82392
824,1.5,False,False,1.0007646
825,1.5,False,False,1.0007646
826,3.0,False,False,1.0010641
827,6.0,False,False,1.3699887
828,3.0,False,False,1.0010641
829,6.0,False,False,1.3699887
830,1.5,False,False,1.0007646
831,1.5,False,False,1.0007646
832,1.5,False,False,1.0007646
833,3.0,False,False,1.0010641
834,2.0,False,False,1.2686981
835,3.0,False,False,1.312083
836,3.0,False,False,1.3419483
837,3.0,False,False,1.3995174
838,2.0,False,False,1.3696529
839,2.0,False,False,1.3696529
840,2.0,False,False,1.3696529
841,3.0,False,False,1.4351377
842,3.0,False,False,1.3419483
843,3.0,False,False,1.3777659
844,2.0,False,False,1.2686981
845,6.0,False,False,1.3699887
846,3.0,False,False,1.0010641
847,2.0,False,False,1.2686981
848,2.0,False,False,1.2686981
849,2.0,False,False,1.2686981
850,2.0,False,False,1.2686981
851,3.0,False,False,1.312083
852,3.0,False,False,1.3419483
853,3.0,False,False,1.3777659
854,6.0,False,False,1.3699887
855,1.5,False,False,1.0007646
856,1.5,False,False,1.0007646
857,3.0,False,False,1.0010641
858,inf,True,True,23.178535
859,6.0,False,False,1.6517916
860,3.0,False,False,1.62493
861,3.5,False,False,1.5145019
862,1.6,False,False,1.3175379
863,1.6,False,False,1.3175379
864,1.6,False,False,1.3175379
865,1.6,False,False,1.3175379
866,1.6,False,False,1.3175379
867,1.6,False,False,1.3175379
868,1.6,False,False,1.3175379
869,4.0,False,False,1.4583223
870,2.3333333333333335,False,False,1.4145817
871,2.3333333333333335,False,False,1.4145817
872,2.3333333333333335,False,False,1.4145817
873,2.3333333333333335,False,False,1.4145817
874,2.3333333333333335,False,False,1.4145817
875,3.5,False,False,1.5909476
876,3.0,False,False,1.62493
877,2.3333333333333335,False,False,1.4145817
878,2.3333333333333335,False,False,1.4145817
879,2.3333333333333335,False,False,1.4145817
880,3.5,False,False,1.5145019
881,1.6,False,False,1.3175379
882,1.6,False,False,1.3175379
883,1.6,False,False,1.3175379
884,8.0,False,True,1.8246723
885,2.0,False,False,1.3696529
886,2.0,False,False,1.3696529
887,2.0,False,False,1.3696529
888,2.0,False,False,1.3696529
889,3.0,False,False,1.4351377
890,3.0,False,False,1.3419483
891,3.0,False,False,1.3995174
892,2.0,False,False,1.3696529
893,2.0,False,False,1.3696529
894,2.0,False,False,1.3696529
895,3.0,False,False,1.4351377
896,3.0,False,False,1.3995174
897,2.0,False,False,1.3696529
898,2.0,False,False,1.3696529
899,2.0,False,False,1.3696529
900,3.0,False,False,1.4351377
901,inf,True,True,12.015826
902,2.0,False,False,1.6572483
903,2.6666666666666665,False,False,1.5089087
904,2.0,False,False,1.6572483
905,2.6666666666666665,False,False,1.5089087
906,6.0,False,False,1.6517916
907,3.0,False,False,1.62493
908,3.5,False,False,1.5145019
909,1.6,False,False,1.3175379
910,4.0,False,False,1.4583223
911,2.3333333333333335,False,False,1.4145817
912,3.5,False,False,1.5145019
913,1.6,False,False,1.3175379
914,1.6,False,False,1.3175379
915,4.0,False,False,1.4583223
916,3.5,False,False,1.5909476
917,6.0,False,False,1.6517916
918,2.0,False,False,1.6572483
919,4.0,False,False,1.421053
920,4.0,False,False,1.421053
921,4.0,False,False,1.421053
922,2.6666666666666665,False,False,1.4841131
923,1.7999999999999998,False,False,1.3329653
924,1.7999999999999998,False,False,1.3329653
925,3.0,False,False,1.375371
926,inf,True,True,4.208568
927,4.0,False,False,1.4583223
928,3.5,False,False,1.5145019
929,inf,True,True,3.904778
930,2.6666666666666665,False,False,1.5089087
931,2.0,False,False,1.6572483
932,2.6666666666666665,False,False,1.4841131
933,1.7999999999999998,False,False,1.3329653
934,3.0,False,False,1.375371
935,2.6666666666666665,False,False,1.4841131
936,1.7999999999999998,False,False,1.3329653
937,3.0,False,False,1.375371
938,4.0,False,False,1.421053
939,2.6666666666666665,False,False,1.4841131
940,1.7999999999999998,False,False,1.3329653
941,3.0,False,False,1.375371
942,4.0,False,False,1.421053
943,4.0,False,False,1.421053
944,2.6666666666666665,False,False,1.5089087
945,3.0,False,False,1.62493
946,3.5,False,False,1.5909476
947,3.0,False,False,1.62493
948,3.5,False,False,1.5909476
949,3.0,False,False,1.62493
950,3.5,False,False,1.5909476
951,3.0,False,False,1.62493
952,3.5,False,False,1.5145019
953,1.6,False,False,1.3175379
954,1.6,False,False,1.3175379
955,8.0,False,True,1.8246723
956,3.0,False,False,1.4351377
957,3.0,False,False,1.3995174
958,2.0,False,False,1.3696529
959,2.0,False,False,1.3696529
960,2.0,False,False,1.3696529
961,3.0,False,False,1.4351377
962,3.0,False,False,1.3995174
963,3.0,False,False,1.4351377
964,3.0,False,False,1.3777659
965,inf,True,True,23.178535
966,2.0,False,False,1.6572483
967,2.6666666666666665,False,False,1.5089087
968,2.0,False,False,1.6572483
969,2.6666666666666665,False,False,1.5089087
970,3.0,False,False,1.62493
971,3.5,False,False,1.5909476
972,2.0,False,False,1.6572483
973,2.6666666666666665,True,False,1.4841131
974,inf,True,True,7.645251
975,4.0,False,False,1.4583223
976,2.3333333333333335,False,False,1.4145817
977,3.5,False,False,1.5145019
978,4.0,False,False,1.4583223
979,3.5,False,False,1.5145019
980,4.0,False,False,1.4583223
981,3.5,False,False,1.5145019
982,1.6,False,False,1.3175379
983,1.6,False,False,1.3175379
984,4.0,False,False,1.4583223
985,2.3333333333333335,False,False,1.4145817
986,3.5,False,False,1.5145019
987,1.6,False,False,1.3175379
988,1.6,False,False,1.3175379
989,8.0,False,True,1.8246723
990,2.0,False,False,1.3696529
991,6.0,False,True,1.7670984
992,4.0,False,False,1.4583223
993,2.3333333333333335,False,False,1.4145817
994,2.3333333333333335,False,False,1.4145817
995,2.3333333333333335,False,False,1.4145817
996,3.5,False,False,1.5145019
997,1.6,False,False,1.3175379
998,1.6,False,False,1.3175379
999,1.6,False,False,1.3175379
1000,1.6,False,False,1.3175379
1001,1.6,False,False,1.3175379
1002,8.0,False,True,1.8246723
1003,6.0,False,True,1.7670984
1004,1.6,False,False,1.3175379
1005,4.0,True,False,1.4583223
1006,3.5,False,False,1.5909476
1007,2.0,False,False,1.6572483
1008,2.6666666666666665,False,False,1.5089087
1009,2.0,False,False,1.6572483
1010,2.6666666666666665,False,False,1.5089087
1011,6.0,False,False,1.6517916
1012,2.0,False,False,1.6572483
1013,2.6666666666666665,False,False,1.4841131
1014,1.7999999999999998,False,False,1.3329653
1015,1.7999999999999998,False,False,1.3329653
1016,1.7999999999999998,False,False,1.3329653
1017,3.0,False,False,1.375371
1018,4.0,False,False,1.421053
1019,2.6666666666666665,False,False,1.4841131
1020,3.0,False,False,1.375371
1021,2.6666666666666665,False,False,1.4841131
1022,3.0,False,False,1.375371
1023,2.6666666666666665,False,False,1.5089087
1024,6.0,False,False,1.6517916
1025,2.0,False,False,1.6572483
1026,2.6666666666666665,False,False,1.4841131
1027,3.0,False,False,1.375371
1028,2.6666666666666665,False,False,1.5089087
1029,3.0,False,False,1.62493
1030,3.5,False,False,1.5909476
1031,inf,True,True,3.5444734
1032,1.2,False,False,1.1908991
1033,1.2,False,False,1.1908991
1034,1.2,False,False,1.1908991
1035,1.2,False,False,1.1908991
1036,6.0,False,False,1.6173795
1037,1.7999999999999998,False,False,1.3329653
1038,1.7999999999999998,False,False,1.3329653
1039,3.0,False,False,1.375371
1040,4.0,False,False,1.421053
1041,2.6666666666666665,False,False,1.5089087
1042,3.0,False,False,1.62493
1043,2.3333333333333335,False,False,1.4145817
1044,2.3333333333333335,False,False,1.4145817
1045,2.3333333333333335,False,False,1.4145817
1046,3.5,False,False,1.5145019
1047,1.6,False,False,1.3175379
1048,8.0,False,True,1.8246723
1049,2.0,True,False,1.3696529
1050,2.0,False,False,1.3696529
1051,3.0,False,False,1.4351377
1052,3.0,False,False,1.3777659
1053,inf,True,True,46.577324
1054,3.0,False,False,1.375371
1055,2.6666666666666665,False,False,1.5089087
1056,2.0,False,False,1.6572483
1057,2.6666666666666665,False,False,1.4841131
1058,inf,True,True,7.645251
1059,1.6,False,False,1.3175379
1060,1.6,False,False,1.3175379
1061,1.6,True,False,1.3175379
1062,1.6,False,False,1.3175379
1063,8.0,False,True,1.8246723
1064,2.0,False,False,1.3696529
1065,3.0,False,False,1.4351377
1066,3.0,False,False,1.3995174
1067,3.0,False,False,1.4351377
1068,3.0,False,False,1.3995174
1069,2.0,False,False,1.3696529
1070,2.0,False,False,1.3696529
1071,2.0,False,False,1.3696529
1072,3.0,False,False,1.4351377
1073,3.0,False,False,1.3995174
1074,2.0,False,False,1.3696529
1075,3.0,False,False,1.4351377
1076,3.0,False,False,1.3995174
1077,6.0,False,True,1.7670984
1078,1.6,False,False,1.3175379
1079,4.0,False,False,1.4583223
1080,3.5,False,False,1.5909476
1081,2.0,False,False,1.6572483
1082,2.6666666666666665,True,False,1.5089087
1083,3.0,False,False,1.62493
1084,3.5,False,False,1.5145019
1085,1.6,False,False,1.3175379
1086,1.6,False,False,1.3175379
1087,8.0,False,True,1.8246723
1088,2.0,False,False,1.3696529
1089,2.0,False,False,1.3696529
1090,6.0,False,True,1.7670984
1091,1.6,False,False,1.3175379
1092,1.6,False,False,1.3175379
1093,1.6,False,False,1.3175379
1094,1.6,False,False,1.3175379
1095,4.0,False,False,1.4583223
1096,2.3333333333333335,False,False,1.4145817
1097,2.3333333333333335,False,False,1.4145817
1098,3.5,False,False,1.5909476
1099,3.0,False,False,1.62493
1100,3.5,False,False,1.5909476
1101,3.0,False,False,1.62493
1102,2.3333333333333335,False,False,1.4145817
1103,3.5,False,False,1.5909476
1104,6.0,False,False,1.6517916
1105,3.0,False,False,1.62493
1106,3.5,False,False,1.5909476
1107,3.0,False,False,1.62493
1108,3.5,False,False,1.5909476
1109,2.0,False,False,1.6572483
1110,2.6666666666666665,False,False,1.4841131
1111,1.7999999999999998,False,False,1.3329653
1112,1.7999999999999998,False,False,1.3329653
1113,3.0,False,False,1.375371
1114,2.6666666666666665,False,False,1.5089087
1115,6.0,False,False,1.6517916
1116,6.0,False,False,1.6517916
1117,6.0,False,False,1.6517916
1118,3.0,False,False,1.62493
1119,2.3333333333333335,False,False,1.4145817
1120,3.5,False,False,1.5909476
1121,2.0,False,False,1.6572483
1122,2.6666666666666665,False,False,1.4841131
1123,1.7999999999999998,False,False,1.3329653
1124,1.7999999999999998,False,False,1.3329653
1125,9.0,False,False,1.400863
1126,1.2,False,False,1.1908991
1127,1.2,False,False,1.1908991
1128,1.2,False,False,1.1908991
1129,1.2,False,False,1.1908991
1130,1.2,False,False,1.1908991
1131,6.0,False,False,1.6173795
1132,1.7999999999999998,False,False,1.3329653
1133,3.0,False,False,1.375371
1134,2.6666666666666665,False,False,1.4841131
1135,1.7999999999999998,False,False,1.3329653
1136,inf,True,True,3.0473928
1137,2.3333333333333335,False,False,1.4145817
1138,3.5,False,False,1.5145019
1139,1.6,False,False,1.3175379
1140,8.0,True,True,1.8246723
1141,2.0,False,False,1.3696529
1142,3.0,False,False,1.4351377
1143,3.0,False,False,1.3419483
1144,3.0,False,False,1.3419483
1145,3.0,False,False,1.3419483
1146,3.0,False,False,1.3419483
1147,3.0,False,False,1.3419483
1148,3.0,False,False,1.3419483
1149,3.0,False,False,1.3777659
1150,2.0,False,False,1.2686981
1151,6.0,False,False,1.3699887
1152,3.0,False,False,1.0010641
1153,2.0,False,False,1.2686981
1154,2.0,False,False,1.2686981
1155,6.0,False,False,1.3699887
1156,1.5,False,False,1.0007646
1157,3.0,False,False,1.0010641
1158,2.0,False,False,1.2686981
1159,2.0,False,False,1.2686981
1160,2.0,False,False,1.2686981
1161,6.0,False,False,1.3699887
1162,1.5,False,False,1.0007646
1163,3.0,False,False,1.0010641
1164,3.0,True,False,1.312083
1165,3.0,False,False,1.3777659
1166,6.0,False,False,1.3699887
1167,1.5,False,False,1.0007646
1168,1.5,False,False,1.0007646
1169,1.5,False,False,1.0007646
1170,1.5,False,False,1.0007646
1171,1.5,False,False,1.0007646
1172,3.0,False,False,1.0010641
1173,3.0,False,False,1.312083
1174,3.0,True,False,1.3777659
1175,3.0,False,False,1.312083
1176,3.0,False,False,1.3419483
1177,3.0,False,False,1.3777659
1178,3.0,False,False,1.312083
1179,3.0,False,False,1.3995174
1180,2.0,False,False,1.3696529
1181,2.0,False,False,1.3696529
1182,2.0,False,False,1.3696529
1183,2.0,False,False,1.3696529
1184,3.0,False,False,1.4351377
1185,3.0,False,False,1.3419483
1186,3.0,False,False,1.3419483
1187,3.0,False,False,1.3777659
1188,3.0,True,False,1.312083
1189,3.0,False,False,1.3995174
1190,3.0,False,False,1.4351377
1191,3.0,False,False,1.3419483
1192,3.0,False,False,1.3777659
1193,2.0,False,False,1.2686981
1194,2.0,False,False,1.2686981
1195,3.0,False,False,1.312083
1196,3.0,False,False,1.3419483
1197,3.0,False,False,1.3419483
1198,3.0,False,False,1.3419483
1199,3.0,False,False,1.3419483
1200,3.0,False,False,1.3419483
1201,3.0,False,False,1.3777659
1202,2.0,False,False,1.2686981
1203,6.0,False,False,1.3699887
1204,1.5,False,False,1.0007646
1205,3.0,False,False,1.0010641
1206,2.0,False,False,1.2686981
1207,6.0,False,False,1.3699887
1208,inf,True,True,4.558369
1209,1.7999999999999998,False,False,1.3329653
1210,3.0,False,False,1.375371
1211,2.6666666666666665,False,False,1.4841131
1212,1.7999999999999998,False,False,1.3329653
1213,1.7999999999999998,False,False,1.3329653
1214,1.7999999999999998,False,False,1.3329653
1215,3.0,False,False,1.375371
1216,4.0,False,False,1.421053
1217,4.0,False,False,1.421053
1218,2.6666666666666665,False,False,1.5089087
1219,6.0,False,False,1.6517916
1220,2.0,False,False,1.6572483
1221,2.6666666666666665,False,False,1.4841131
1222,3.0,False,False,1.375371
1223,2.6666666666666665,False,False,1.4841131
1224,1.7999999999999998,False,False,1.3329653
1225,1.7999999999999998,False,False,1.3329653
1226,1.7999999999999998,False,False,1.3329653
1227,1.7999999999999998,False,False,1.3329653
1228,9.0,False,False,1.400863
1229,6.0,False,False,1.6173795
1230,9.0,False,False,1.400863
1231,1.2,False,False,1.1908991
1232,1.2,False,False,1.1908991
1233,1.2,False,False,1.1908991
1234,1.2,False,False,1.1908991
1235,inf,True,True,3.4838846
1236,2.0,False,False,1.6572483
1237,2.6666666666666665,False,False,1.5089087
1238,6.0,False,False,1.6517916
1239,2.0,False,False,1.6572483
1240,2.6666666666666665,False,False,1.5089087
1241,2.0,True,False,1.6572483
1242,2.6666666666666665,False,False,1.4841131
1243,9.0,False,False,1.400863
1244,1.2,False,False,1.1908991
1245,1.2,False,False,1.1908991
1246,1.2,False,False,1.1908991
1247,6.0,False,False,1.6173795
1248,1.7999999999999998,False,False,1.3329653
1249,3.0,False,False,1.375371
1250,2.6666666666666665,False,False,1.5089087
1251,2.0,False,False,1.6572483
1252,2.6666666666666665,False,False,1.4841131
1253,9.0,True,False,1.400863
1254,1.2,False,False,1.1908991
1255,1.2,False,False,1.1908991
1256,1.2,False,False,1.1908991
1257,1.2,False,False,1.1908991
1258,1.2,False,False,1.1908991
1259,1.2,False,False,1.1908991
1260,6.0,False,False,1.6173795
1261,1.7999999999999998,False,False,1.3329653
1262,1.7999999999999998,False,False,1.3329653
1263,1.7999999999999998,False,False,1.3329653
1264,1.7999999999999998,False,False,1.3329653
1265,9.0,False,False,1.400863
1266,1.2,False,False,1.1908991
1267,1.2,False,False,1.1908991
1268,1.2,False,False,1.1908991
1269,1.2,False,False,1.1908991
1270,inf,True,True,3.4838846
1271,6.0,False,False,1.6517916
1272,2.0,False,False,1.6572483
1273,2.6666666666666665,False,False,1.4841131
1274,3.0,False,False,1.375371
1275,4.0,False,False,1.421053
1276,2.6666666666666665,False,False,1.5089087
1277,6.0,False,False,1.6517916
1278,6.0,False,False,1.6517916
1279,2.0,False,False,1.6572483
1280,2.6666666666666665,False,False,1.5089087
1281,2.0,False,False,1.6572483
1282,2.6666666666666665,True,False,1.4841131
1283,9.0,False,False,1.400863
1284,1.2,False,False,1.1908991
1285,1.2,False,False,1.1908991
1286,1.2,False,False,1.1908991
1287,1.2,False,False,1.1908991
1288,1.2,False,False,1.1908991
1289,1.2,False,False,1.1908991
1290,6.0,False,False,1.6173795
1291,inf,True,True,45.45346
1292,3.0,False,False,1.3777659
1293,3.0,False,False,1.312083
1294,3.0,False,False,1.3995174
1295,6.0,False,True,1.7670984
1296,4.0,False,False,1.4583223
1297,3.5,False,False,1.5909476
1298,6.0,False,False,1.6517916
1299,6.0,False,False,1.6517916
1300,2.0,False,False,1.6572483
1301,4.0,False,False,1.421053
1302,2.6666666666666665,False,False,1.4841131
1303,1.7999999999999998,False,False,1.3329653
1304,3.0,False,False,1.375371
1305,4.0,False,False,1.421053
1306,4.0,False,False,1.421053
1307,4.0,False,False,1.421053
1308,2.6666666666666665,False,False,1.4841131
1309,9.0,False,False,1.400863
1310,1.2,False,False,1.1908991
1311,6.0,False,False,1.6173795
1312,1.7999999999999998,False,False,1.3329653
1313,3.0,False,False,1.375371
1314,4.0,False,False,1.421053
1315,2.6666666666666665,False,False,1.5089087
1316,3.0,False,False,1.62493
1317,2.3333333333333335,False,False,1.4145817
1318,2.3333333333333335,False,False,1.4145817
1319,2.3333333333333335,False,False,1.4145817
1320,2.3333333333333335,False,False,1.4145817
1321,3.5,False,False,1.5909476
1322,2.0,False,False,1.6572483
1323,2.6666666666666665,False,False,1.5089087
1324,2.0,False,False,1.6572483
1325,2.6666666666666665,False,False,1.4841131
1326,1.7999999999999998,False,False,1.3329653
1327,1.7999999999999998,False,False,1.3329653
1328,1.7999999999999998,False,False,1.3329653
1329,1.7999999999999998,False,False,1.3329653
1330,1.7999999999999998,False,False,1.3329653
1331,1.7999999999999998,False,False,1.3329653
1332,1.7999999999999998,False,False,1.3329653
1333,9.0,False,False,1.400863
1334,1.2,False,False,1.1908991
1335,1.2,False,False,1.1908991
1336,1.2,False,False,1.1908991
1337,1.2,False,False,1.1908991
1338,1.2,False,False,1.1908991
1339,1.2,False,False,1.1908991
1340,6.0,False,False,1.6173795
1341,9.0,False,False,1.400863
1342,1.2,False,False,1.1908991
1343,1.2,False,False,1.1908991
1344,1.2,False,False,1.1908991
1345,6.0,False,False,1.6173795
1346,3.0,True,False,1.375371
1347,4.0,False,False,1.421053
1348,2.6666666666666665,False,False,1.5089087
1349,3.0,False,False,1.62493
1350,3.5,False,False,1.5145019
1351,1.6,False,False,1.3175379
1352,1.6,False,False,1.3175379
1353,1.6,False,False,1.3175379
1354,1.6,False,False,1.3175379
1355,1.6,False,False,1.3175379
1356,1.6,False,False,1.3175379
1357,1.6,False,False,1.3175379
1358,1.6,False,False,1.3175379
1359,1.6,False,False,1.3175379
1360,1.6,False,False,1.3175379
1361,1.6,False,False,1.3175379
1362,1.6,False,False,1.3175379
1363,1.6,False,False,1.3175379
1364,4.0,False,False,1.4583223
1365,3.5,False,False,1.5145019
1366,8.0,False,True,1.8246723
1367,2.0,False,False,1.3696529
1368,6.0,False,True,1.7670984
1369,inf,True,True,2.0361943
1370,3.0,False,False,1.62493
1371,2.3333333333333335,False,False,1.4145817
1372,2.3333333333333335,False,False,1.4145817
1373,2.3333333333333335,False,False,1.4145817
1374,3.5,False,False,1.5909476
1375,6.0,False,False,1.6517916
1376,3.0,False,False,1.62493
1377,2.3333333333333335,False,False,1.4145817
1378,3.5,False,False,1.5145019
1379,1.6,False,False,1.3175379
1380,1.6,False,False,1.3175379
1381,1.6,False,False,1.3175379
1382,1.6,False,False,1.3175379
1383,1.6,False,False,1.3175379
1384,1.6,False,False,1.3175379
1385,1.6,False,False,1.3175379
1386,1.6,False,False,1.3175379
1387,1.6,False,False,1.3175379
1388,4.0,False,False,1.4583223
1389,2.3333333333333335,False,False,1.4145817
1390,3.5,False,False,1.5145019
1391,4.0,False,False,1.4583223
1392,3.5,False,False,1.5145019
1393,1.6,False,False,1.3175379
1394,1.6,False,False,1.3175379
1395,1.6,False,False,1.3175379
1396,4.0,False,False,1.4583223
1397,3.5,False,False,1.5145019
1398,8.0,False,True,1.8246723
1399,3.0,False,False,1.4351377
1400,3.0,False,False,1.3995174
1401,2.0,False,False,1.3696529
1402,6.0,False,True,1.7670984
1403,1.6,False,False,1.3175379
1404,4.0,True,False,1.4583223
1405,2.3333333333333335,False,False,1.4145817
1406,3.5,False,False,1.5145019
1407,4.0,False,False,1.4583223
1408,2.3333333333333335,False,False,1.4145817
1409,3.5,False,False,1.5145019
1410,4.0,False,False,1.4583223
1411,3.5,False,False,1.5909476
1412,2.0,False,False,1.6572483
1413,4.0,False,False,1.421053
1414,2.6666666666666665,False,False,1.4841131
1415,1.7999999999999998,False,False,1.3329653
1416,1.7999999999999998,False,False,1.3329653
1417,9.0,False,False,1.400863
1418,1.2,False,False,1.1908991
1419,1.2,False,False,1.1908991
1420,1.2,False,False,1.1908991
1421,6.0,False,False,1.6173795
1422,inf,True,True,31.078753
1423,2.0,False,False,1.3696529
1424,2.0,False,False,1.3696529
1425,2.0,False,False,1.3696529
1426,2.0,False,False,1.3696529
1427,2.0,False,False,1.3696529
1428,2.0,False,False,1.3696529
1429,2.0,False,False,1.3696529
1430,3.0,False,False,1.4351377
1431,3.0,False,False,1.3419483
1432,3.0,False,False,1.3419483
1433,3.0,False,False,1.3777659
1434,6.0,False,False,1.3699887
1435,1.5,False,False,1.0007646
1436,3.0,False,False,1.0010641
1437,6.0,False,False,1.3699887
1438,1.5,False,False,1.0007646
1439,1.5,False,False,1.0007646
1440,1.5,False,False,1.0007646
1441,1.5,False,False,1.0007646
1442,1.5,False,False,1.0007646
1443,3.0,False,False,1.0010641
1444,3.0,False,False,1.312083
1445,3.0,False,False,1.3777659
1446,2.0,False,False,1.2686981
1447,2.0,False,False,1.2686981
1448,2.0,False,False,1.2686981
1449,2.0,False,False,1.2686981
1450,3.0,False,False,1.312083
1451,3.0,False,False,1.3419483
1452,3.0,False,False,1.3777659
1453,3.0,False,False,1.312083
1454,3.0,False,False,1.3995174
1455,2.0,False,False,1.3696529
1456,3.0,False,False,1.4351377
1457,3.0,False,False,1.3777659
1458,6.0,False,False,1.3699887
1459,1.5,False,False,1.0007646
1460,1.5,False,False,1.0007646
1461,3.0,False,False,1.0010641
1462,2.0,False,False,1.2686981
1463,2.0,False,False,1.2686981
1464,6.0,False,False,1.3699887
1465,3.0,False,False,1.0010641
1466,2.0,False,False,1.2686981
1467,2.0,False,False,1.2686981
1468,6.0,True,False,1.3699887
1469,1.5,False,False,1.0007646
1470,1.5,False,False,1.0007646
1471,1.5,False,False,1.0007646
1472,1.5,False,False,1.0007646
1473,1.5,False,False,1.0007646
1474,1.5,False,False,1.0007646
1475,1.5,False,False,1.0007646
1476,1.5,False,False,1.0007646
1477,1.5,False,False,1.0007646
1478,1.5,False,False,1.0007646
1479,1.5,False,False,1.0007646
1480,1.5,False,False,1.0007646
1481,1.5,False,False,1.0007646
1482,1.5,False,False,1.0007646
1483,1.5,False,False,1.0007646
1484,1.5,False,False,1.0007646
1485,1.5,False,False,1.0007646
1486,3.0,False,False,1.0010641
1487,3.0,False,False,1.312083
1488,3.0,False,False,1.3419483
1489,3.0,False,False,1.3419483
1490,3.0,False,False,1.3995174
1491,6.0,False,True,1.7670984
1492,4.0,False,False,1.4583223
1493,3.5,False,False,1.5145019
1494,1.6,False,False,1.3175379
1495,inf,True,True,2.0361943
1496,3.0,False,False,1.62493
1497,3.5,False,False,1.5145019
1498,1.6,False,False,1.3175379
1499,8.0,False,True,1.8246723
1500,3.0,False,False,1.4351377
1501,3.0,False,False,1.3777659
1502,2.0,False,False,1.2686981
1503,2.0,False,False,1.2686981
1504,2.0,False,False,1.2686981
1505,2.0,False,False,1.2686981
1506,3.0,False,False,1.312083
1507,3.0,False,False,1.3419483
1508,3.0,False,False,1.3419483
1509,3.0,False,False,1.3777659
1510,3.0,False,False,1.312083
1511,3.0,False,False,1.3419483
1512,3.0,False,False,1.3777659
1513,2.0,False,False,1.2686981
1514,3.0,False,False,1.312083
1515,3.0,False,False,1.3995174
1516,2.0,False,False,1.3696529
