,test_perplex,labels_test,an_prediction,predicted_perplex
2241,2.0,False,False,1.2686981
2242,3.0,False,False,1.312083
2243,3.0,False,False,1.3995174
2244,3.0,False,False,1.4351377
2245,3.0,False,False,1.3995174
2246,inf,True,True,28.346317
2247,1.7999999999999998,False,False,1.3329653
2248,1.7999999999999998,False,False,1.3329653
2249,inf,True,True,45.45346
2250,3.0,False,False,1.3995174
2251,3.0,False,False,1.4351377
2252,3.0,False,False,1.3419483
2253,3.0,False,False,1.3995174
2254,2.0,False,False,1.3696529
2255,3.0,False,False,1.4351377
2256,3.0,False,False,1.3419483
2257,3.0,False,False,1.3777659
2258,inf,True,True,23.178535
2259,2.0,False,False,1.6572483
2260,2.6666666666666665,False,False,1.5089087
2261,2.0,False,False,1.6572483
2262,4.0,False,False,1.421053
2263,inf,True,True,33.043915
2264,3.0,False,False,1.3419483
2265,3.0,False,False,1.3995174
2266,2.0,False,False,1.3696529
2267,3.0,True,False,1.4351377
2268,3.0,False,False,1.3777659
2269,inf,True,True,14.333769
2270,2.3333333333333335,False,False,1.4145817
2271,2.3333333333333335,False,False,1.4145817
2272,3.5,False,False,1.5909476
2273,6.0,False,False,1.6517916
2274,2.0,False,False,1.6572483
2275,4.0,False,False,1.421053
2276,2.6666666666666665,False,False,1.4841131
2277,1.7999999999999998,False,False,1.3329653
2278,3.0,False,False,1.375371
2279,2.6666666666666665,False,False,1.5089087
2280,6.0,False,False,1.6517916
2281,3.0,False,False,1.62493
2282,3.5,False,False,1.5145019
2283,1.6,False,False,1.3175379
2284,1.6,False,False,1.3175379
2285,1.6,False,False,1.3175379
2286,8.0,False,True,1.8246723
2287,6.0,False,True,1.7670984
2288,1.6,False,False,1.3175379
2289,1.6,False,False,1.3175379
2290,1.6,False,False,1.3175379
2291,1.6,False,False,1.3175379
2292,1.6,False,False,1.3175379
2293,1.6,False,False,1.3175379
2294,8.0,False,True,1.8246723
2295,2.0,False,False,1.3696529
2296,2.0,False,False,1.3696529
2297,2.0,False,False,1.3696529
2298,3.0,False,False,1.4351377
2299,3.0,False,False,1.3995174
2300,3.0,False,False,1.4351377
2301,3.0,False,False,1.3777659
2302,2.0,False,False,1.2686981
2303,2.0,False,False,1.2686981
2304,2.0,False,False,1.2686981
2305,6.0,False,False,1.3699887
2306,1.5,False,False,1.0007646
2307,3.0,False,False,1.0010641
2308,2.0,False,False,1.2686981
2309,2.0,False,False,1.2686981
2310,6.0,False,False,1.3699887
2311,1.5,False,False,1.0007646
2312,1.5,False,False,1.0007646
2313,1.5,False,False,1.0007646
2314,inf,True,True,2.1729975
2315,4.0,False,False,1.421053
2316,2.6666666666666665,False,False,1.5089087
2317,3.0,False,False,1.62493
2318,3.5,False,False,1.5145019
2319,1.6,False,False,1.3175379
2320,1.6,False,False,1.3175379
2321,1.6,False,False,1.3175379
2322,1.6,False,False,1.3175379
2323,1.6,False,False,1.3175379
2324,1.6,False,False,1.3175379
2325,1.6,False,False,1.3175379
2326,4.0,False,False,1.4583223
2327,3.5,False,False,1.5145019
2328,1.6,False,False,1.3175379
2329,1.6,False,False,1.3175379
2330,1.6,False,False,1.3175379
2331,inf,True,True,8.443356
2332,3.0,False,False,1.0010641
2333,2.0,False,False,1.2686981
2334,3.0,False,False,1.312083
2335,3.0,False,False,1.3419483
2336,3.0,False,False,1.3995174
2337,3.0,False,False,1.4351377
2338,3.0,False,False,1.3419483
2339,3.0,False,False,1.3419483
2340,3.0,False,False,1.3995174
2341,3.0,False,False,1.4351377
2342,3.0,False,False,1.3995174
2343,2.0,False,False,1.3696529
2344,6.0,False,True,1.7670984
2345,1.6,False,False,1.3175379
2346,8.0,False,True,1.8246723
2347,2.0,False,False,1.3696529
2348,6.0,False,True,1.7670984
2349,1.6,False,False,1.3175379
2350,4.0,False,False,1.4583223
2351,3.5,False,False,1.5145019
2352,8.0,False,True,1.8246723
2353,3.0,False,False,1.4351377
2354,3.0,False,False,1.3777659
2355,3.0,False,False,1.312083
2356,3.0,False,False,1.3777659
2357,2.0,False,False,1.2686981
2358,3.0,False,False,1.312083
2359,3.0,False,False,1.3777659
2360,6.0,False,False,1.3699887
2361,3.0,False,False,1.0010641
2362,2.0,False,False,1.2686981
2363,3.0,False,False,1.312083
2364,3.0,False,False,1.3995174
2365,2.0,False,False,1.3696529
2366,3.0,False,False,1.4351377
2367,3.0,False,False,1.3777659
2368,2.0,False,False,1.2686981
2369,3.0,False,False,1.312083
2370,3.0,False,False,1.3995174
2371,2.0,False,False,1.3696529
2372,3.0,False,False,1.4351377
2373,3.0,False,False,1.3777659
2374,6.0,False,False,1.3699887
2375,1.5,False,False,1.0007646
2376,3.0,False,False,1.0010641
2377,3.0,False,False,1.312083
2378,3.0,False,False,1.3777659
2379,2.0,False,False,1.2686981
2380,2.0,False,False,1.2686981
2381,2.0,False,False,1.2686981
2382,2.0,False,False,1.2686981
2383,2.0,False,False,1.2686981
2384,6.0,False,False,1.3699887
2385,1.5,False,False,1.0007646
2386,3.0,False,False,1.0010641
2387,2.0,False,False,1.2686981
2388,2.0,False,False,1.2686981
2389,2.0,False,False,1.2686981
2390,3.0,False,False,1.312083
2391,3.0,False,False,1.3777659
2392,6.0,False,False,1.3699887
2393,3.0,False,False,1.0010641
2394,2.0,False,False,1.2686981
2395,3.0,False,False,1.312083
2396,3.0,False,False,1.3995174
2397,3.0,False,False,1.4351377
2398,3.0,False,False,1.3419483
2399,3.0,False,False,1.3777659
2400,2.0,False,False,1.2686981
2401,3.0,False,False,1.312083
2402,3.0,False,False,1.3419483
2403,3.0,False,False,1.3419483
2404,3.0,False,False,1.3777659
2405,2.0,True,False,1.2686981
2406,2.0,False,False,1.2686981
2407,3.0,False,False,1.312083
2408,3.0,False,False,1.3777659
2409,6.0,False,False,1.3699887
2410,1.5,False,False,1.0007646
2411,1.5,False,False,1.0007646
2412,1.5,False,False,1.0007646
2413,inf,True,True,2.1729975
2414,inf,True,True,1.9987557
2415,1.2,False,False,1.1908991
2416,1.2,False,False,1.1908991
2417,inf,True,True,3.4838846
2418,2.0,False,False,1.6572483
2419,4.0,False,False,1.421053
2420,4.0,False,False,1.421053
2421,2.6666666666666665,False,False,1.4841131
2422,9.0,False,False,1.400863
2423,1.2,False,False,1.1908991
2424,1.2,False,False,1.1908991
2425,1.2,False,False,1.1908991
2426,1.2,False,False,1.1908991
2427,1.2,False,False,1.1908991
2428,1.2,False,False,1.1908991
2429,1.2,False,False,1.1908991
2430,1.2,False,False,1.1908991
2431,1.2,False,False,1.1908991
2432,1.2,False,False,1.1908991
2433,1.2,False,False,1.1908991
2434,6.0,False,False,1.6173795
2435,1.7999999999999998,False,False,1.3329653
2436,3.0,False,False,1.375371
2437,4.0,False,False,1.421053
2438,inf,True,True,17.872583
2439,2.0,False,False,1.3696529
2440,inf,True,True,3.3175724
2441,3.5,False,False,1.5145019
2442,8.0,False,True,1.8246723
2443,2.0,False,False,1.3696529
2444,2.0,True,False,1.3696529
2445,2.0,False,False,1.3696529
2446,6.0,True,True,1.7670984
2447,1.6,False,False,1.3175379
2448,1.6,False,False,1.3175379
2449,1.6,False,False,1.3175379
2450,1.6,False,False,1.3175379
2451,8.0,False,True,1.8246723
2452,2.0,False,False,1.3696529
2453,2.0,False,False,1.3696529
2454,6.0,False,True,1.7670984
2455,1.6,False,False,1.3175379
2456,4.0,False,False,1.4583223
2457,2.3333333333333335,False,False,1.4145817
2458,3.5,False,False,1.5145019
2459,1.6,False,False,1.3175379
2460,8.0,False,True,1.8246723
2461,2.0,False,False,1.3696529
2462,6.0,False,True,1.7670984
2463,1.6,False,False,1.3175379
2464,8.0,True,True,1.8246723
2465,3.0,False,False,1.4351377
2466,3.0,False,False,1.3995174
2467,2.0,False,False,1.3696529
2468,2.0,False,False,1.3696529
2469,2.0,False,False,1.3696529
2470,3.0,False,False,1.4351377
2471,3.0,False,False,1.3995174
2472,3.0,False,False,1.4351377
2473,3.0,False,False,1.3777659
2474,6.0,False,False,1.3699887
2475,1.5,False,False,1.0007646
2476,3.0,False,False,1.0010641
2477,2.0,False,False,1.2686981
2478,2.0,False,False,1.2686981
2479,3.0,False,False,1.312083
2480,3.0,False,False,1.3419483
2481,3.0,False,False,1.3995174
2482,2.0,False,False,1.3696529
2483,2.0,False,False,1.3696529
2484,2.0,False,False,1.3696529
2485,inf,True,True,28.346317
2486,1.7999999999999998,False,False,1.3329653
2487,1.7999999999999998,False,False,1.3329653
2488,1.7999999999999998,False,False,1.3329653
2489,1.7999999999999998,False,False,1.3329653
2490,3.0,False,False,1.375371
2491,2.6666666666666665,False,False,1.5089087
2492,2.0,False,False,1.6572483
2493,4.0,False,False,1.421053
2494,2.6666666666666665,False,False,1.5089087
2495,6.0,False,False,1.6517916
2496,6.0,False,False,1.6517916
2497,2.0,False,False,1.6572483
2498,2.6666666666666665,False,False,1.4841131
2499,1.7999999999999998,False,False,1.3329653
2500,1.7999999999999998,False,False,1.3329653
2501,1.7999999999999998,False,False,1.3329653
2502,1.7999999999999998,False,False,1.3329653
2503,3.0,False,False,1.375371
2504,4.0,False,False,1.421053
2505,2.6666666666666665,False,False,1.5089087
2506,inf,True,True,3.5444734
2507,6.0,False,False,1.6173795
2508,9.0,False,False,1.400863
2509,1.2,False,False,1.1908991
2510,1.2,False,False,1.1908991
2511,1.2,False,False,1.1908991
2512,1.2,False,False,1.1908991
2513,1.2,False,False,1.1908991
2514,1.2,False,False,1.1908991
2515,1.2,False,False,1.1908991
2516,1.2,False,False,1.1908991
2517,1.2,False,False,1.1908991
2518,1.2,False,False,1.1908991
2519,1.2,False,False,1.1908991
2520,1.2,False,False,1.1908991
2521,1.2,False,False,1.1908991
2522,1.2,False,False,1.1908991
2523,1.2,False,False,1.1908991
2524,1.2,False,False,1.1908991
2525,1.2,False,False,1.1908991
2526,1.2,False,False,1.1908991
2527,1.2,False,False,1.1908991
2528,1.2,False,False,1.1908991
2529,1.2,False,False,1.1908991
2530,1.2,False,False,1.1908991
2531,1.2,False,False,1.1908991
2532,1.2,False,False,1.1908991
2533,1.2,False,False,1.1908991
2534,1.2,False,False,1.1908991
2535,1.2,False,False,1.1908991
2536,1.2,False,False,1.1908991
2537,1.2,False,False,1.1908991
2538,6.0,False,False,1.6173795
2539,9.0,False,False,1.400863
2540,6.0,False,False,1.6173795
2541,1.7999999999999998,False,False,1.3329653
2542,3.0,False,False,1.375371
2543,4.0,False,False,1.421053
2544,4.0,False,False,1.421053
2545,2.6666666666666665,False,False,1.4841131
2546,3.0,False,False,1.375371
2547,2.6666666666666665,False,False,1.4841131
2548,1.7999999999999998,False,False,1.3329653
2549,1.7999999999999998,False,False,1.3329653
2550,1.7999999999999998,False,False,1.3329653
2551,3.0,False,False,1.375371
2552,4.0,False,False,1.421053
2553,2.6666666666666665,False,False,1.4841131
2554,1.7999999999999998,False,False,1.3329653
2555,1.7999999999999998,False,False,1.3329653
2556,1.7999999999999998,False,False,1.3329653
2557,1.7999999999999998,False,False,1.3329653
2558,1.7999999999999998,False,False,1.3329653
2559,3.0,False,False,1.375371
2560,2.6666666666666665,False,False,1.5089087
2561,3.0,False,False,1.62493
2562,2.3333333333333335,False,False,1.4145817
2563,2.3333333333333335,True,False,1.4145817
2564,2.3333333333333335,False,False,1.4145817
2565,2.3333333333333335,False,False,1.4145817
2566,3.5,False,False,1.5145019
2567,4.0,False,False,1.4583223
2568,3.5,False,False,1.5909476
2569,6.0,False,False,1.6517916
2570,6.0,False,False,1.6517916
2571,2.0,False,False,1.6572483
2572,2.6666666666666665,False,False,1.5089087
2573,3.0,False,False,1.62493
2574,2.3333333333333335,False,False,1.4145817
2575,3.5,False,False,1.5145019
2576,1.6,False,False,1.3175379
2577,1.6,False,False,1.3175379
2578,8.0,True,True,1.8246723
2579,3.0,False,False,1.4351377
2580,3.0,False,False,1.3419483
2581,3.0,False,False,1.3995174
2582,3.0,False,False,1.4351377
2583,3.0,False,False,1.3995174
2584,6.0,False,True,1.7670984
2585,1.6,False,False,1.3175379
2586,8.0,False,True,1.8246723
2587,6.0,False,True,1.7670984
2588,1.6,False,False,1.3175379
2589,8.0,False,True,1.8246723
2590,2.0,False,False,1.3696529
2591,2.0,False,False,1.3696529
2592,3.0,False,False,1.4351377
2593,3.0,False,False,1.3995174
2594,3.0,False,False,1.4351377
2595,3.0,False,False,1.3419483
2596,3.0,False,False,1.3777659
2597,6.0,False,False,1.3699887
2598,1.5,False,False,1.0007646
2599,3.0,False,False,1.0010641
2600,3.0,False,False,1.312083
2601,3.0,False,False,1.3777659
2602,2.0,False,False,1.2686981
2603,6.0,False,False,1.3699887
2604,1.5,True,False,1.0007646
2605,1.5,False,False,1.0007646
2606,1.5,False,False,1.0007646
2607,1.5,False,False,1.0007646
2608,1.5,False,False,1.0007646
2609,1.5,False,False,1.0007646
2610,1.5,False,False,1.0007646
2611,1.5,False,False,1.0007646
2612,1.5,True,False,1.0007646
2613,1.5,False,False,1.0007646
2614,1.5,False,False,1.0007646
2615,1.5,False,False,1.0007646
2616,1.5,False,False,1.0007646
2617,3.0,False,False,1.0010641
2618,2.0,False,False,1.2686981
2619,2.0,False,False,1.2686981
2620,2.0,False,False,1.2686981
2621,3.0,False,False,1.312083
2622,3.0,False,False,1.3419483
2623,3.0,False,False,1.3777659
2624,3.0,False,False,1.312083
2625,3.0,False,False,1.3995174
2626,3.0,False,False,1.4351377
2627,3.0,False,False,1.3419483
2628,3.0,False,False,1.3777659
2629,2.0,False,False,1.2686981
2630,2.0,False,False,1.2686981
2631,2.0,False,False,1.2686981
2632,2.0,False,False,1.2686981
2633,2.0,False,False,1.2686981
2634,6.0,False,False,1.3699887
2635,3.0,False,False,1.0010641
2636,3.0,False,False,1.312083
2637,3.0,False,False,1.3995174
2638,3.0,False,False,1.4351377
2639,3.0,False,False,1.3777659
2640,2.0,False,False,1.2686981
2641,2.0,False,False,1.2686981
2642,2.0,False,False,1.2686981
2643,3.0,False,False,1.312083
2644,3.0,False,False,1.3995174
2645,2.0,False,False,1.3696529
2646,inf,True,True,42.47357
2647,1.2,False,False,1.1908991
2648,1.2,False,False,1.1908991
2649,1.2,False,False,1.1908991
2650,1.2,False,False,1.1908991
2651,6.0,False,False,1.6173795
2652,3.0,False,False,1.375371
2653,2.6666666666666665,False,False,1.5089087
2654,2.0,False,False,1.6572483
2655,2.6666666666666665,False,False,1.4841131
2656,1.7999999999999998,False,False,1.3329653
2657,1.7999999999999998,False,False,1.3329653
2658,1.7999999999999998,False,False,1.3329653
2659,1.7999999999999998,False,False,1.3329653
2660,3.0,False,False,1.375371
2661,2.6666666666666665,False,False,1.4841131
2662,1.7999999999999998,False,False,1.3329653
2663,1.7999999999999998,False,False,1.3329653
2664,1.7999999999999998,False,False,1.3329653
2665,1.7999999999999998,False,False,1.3329653
2666,3.0,False,False,1.375371
2667,2.6666666666666665,False,False,1.5089087
2668,6.0,False,False,1.6517916
2669,3.0,False,False,1.62493
2670,2.3333333333333335,False,False,1.4145817
2671,3.5,False,False,1.5145019
2672,8.0,False,True,1.8246723
2673,2.0,False,False,1.3696529
2674,3.0,False,False,1.4351377
2675,3.0,False,False,1.3995174
2676,3.0,False,False,1.4351377
2677,3.0,False,False,1.3777659
2678,6.0,False,False,1.3699887
2679,3.0,False,False,1.0010641
2680,2.0,False,False,1.2686981
2681,3.0,False,False,1.312083
2682,3.0,False,False,1.3995174
2683,6.0,False,True,1.7670984
2684,1.6,False,False,1.3175379
2685,1.6,False,False,1.3175379
2686,1.6,False,False,1.3175379
2687,1.6,False,False,1.3175379
2688,1.6,False,False,1.3175379
2689,1.6,False,False,1.3175379
2690,1.6,False,False,1.3175379
2691,1.6,False,False,1.3175379
2692,1.6,False,False,1.3175379
2693,1.6,False,False,1.3175379
2694,8.0,False,True,1.8246723
2695,3.0,False,False,1.4351377
2696,3.0,False,False,1.3777659
2697,2.0,False,False,1.2686981
2698,6.0,False,False,1.3699887
2699,1.5,False,False,1.0007646
2700,1.5,False,False,1.0007646
2701,1.5,False,False,1.0007646
2702,3.0,False,False,1.0010641
2703,3.0,False,False,1.312083
2704,3.0,False,False,1.3995174
2705,inf,True,False,1.6140053
2706,2.0,False,False,1.2686981
2707,2.0,False,False,1.2686981
2708,3.0,False,False,1.312083
2709,inf,True,True,12.015826
2710,2.0,False,False,1.6572483
2711,2.6666666666666665,False,False,1.4841131
2712,1.7999999999999998,False,False,1.3329653
2713,inf,True,True,7.645251
2714,1.6,False,False,1.3175379
2715,1.6,False,False,1.3175379
2716,4.0,False,False,1.4583223
2717,2.3333333333333335,False,False,1.4145817
2718,2.3333333333333335,False,False,1.4145817
2719,2.3333333333333335,False,False,1.4145817
2720,2.3333333333333335,False,False,1.4145817
2721,3.5,False,False,1.5909476
2722,2.0,False,False,1.6572483
2723,2.6666666666666665,False,False,1.5089087
2724,3.0,False,False,1.62493
2725,2.3333333333333335,False,False,1.4145817
2726,2.3333333333333335,False,False,1.4145817
2727,2.3333333333333335,False,False,1.4145817
2728,2.3333333333333335,False,False,1.4145817
2729,3.5,False,False,1.5145019
2730,4.0,False,False,1.4583223
2731,2.3333333333333335,False,False,1.4145817
2732,3.5,False,False,1.5909476
2733,3.0,False,False,1.62493
2734,2.3333333333333335,False,False,1.4145817
2735,3.5,False,False,1.5909476
2736,3.0,False,False,1.62493
2737,3.5,False,False,1.5145019
2738,4.0,False,False,1.4583223
2739,2.3333333333333335,False,False,1.4145817
2740,2.3333333333333335,False,False,1.4145817
2741,3.5,False,False,1.5145019
2742,1.6,False,False,1.3175379
2743,4.0,False,False,1.4583223
2744,3.5,False,False,1.5909476
2745,3.0,False,False,1.62493
2746,3.5,False,False,1.5145019
2747,1.6,False,False,1.3175379
2748,1.6,False,False,1.3175379
2749,1.6,False,False,1.3175379
2750,4.0,False,False,1.4583223
2751,3.5,False,False,1.5909476
2752,2.0,False,False,1.6572483
2753,2.6666666666666665,False,False,1.5089087
2754,2.0,False,False,1.6572483
2755,2.6666666666666665,False,False,1.4841131
2756,3.0,False,False,1.375371
2757,2.6666666666666665,False,False,1.5089087
2758,2.0,False,False,1.6572483
2759,2.6666666666666665,False,False,1.5089087
2760,2.0,False,False,1.6572483
2761,inf,True,True,4.208568
2762,8.0,False,True,1.8246723
2763,3.0,False,False,1.4351377
2764,3.0,False,False,1.3777659
2765,6.0,False,False,1.3699887
2766,1.5,False,False,1.0007646
2767,3.0,False,False,1.0010641
2768,3.0,False,False,1.312083
2769,3.0,False,False,1.3777659
2770,2.0,False,False,1.2686981
2771,2.0,False,False,1.2686981
2772,3.0,False,False,1.312083
2773,3.0,False,False,1.3419483
2774,3.0,False,False,1.3419483
2775,3.0,False,False,1.3419483
2776,3.0,False,False,1.3419483
2777,3.0,False,False,1.3777659
2778,6.0,False,False,1.3699887
2779,1.5,False,False,1.0007646
2780,1.5,False,False,1.0007646
2781,3.0,False,False,1.0010641
2782,3.0,False,False,1.312083
2783,3.0,False,False,1.3995174
2784,2.0,False,False,1.3696529
2785,6.0,False,True,1.7670984
2786,1.6,False,False,1.3175379
2787,1.6,False,False,1.3175379
2788,4.0,False,False,1.4583223
2789,3.5,False,False,1.5145019
2790,1.6,False,False,1.3175379
2791,1.6,False,False,1.3175379
2792,1.6,False,False,1.3175379
2793,1.6,False,False,1.3175379
2794,1.6,False,False,1.3175379
2795,1.6,False,False,1.3175379
2796,1.6,False,False,1.3175379
2797,8.0,False,True,1.8246723
2798,2.0,False,False,1.3696529
2799,2.0,False,False,1.3696529
2800,3.0,False,False,1.4351377
2801,3.0,False,False,1.3777659
2802,3.0,False,False,1.312083
2803,3.0,False,False,1.3777659
2804,2.0,False,False,1.2686981
2805,2.0,False,False,1.2686981
2806,3.0,False,False,1.312083
2807,3.0,False,False,1.3995174
2808,2.0,False,False,1.3696529
2809,3.0,True,False,1.4351377
2810,3.0,False,False,1.3995174
2811,6.0,False,True,1.7670984
2812,1.6,False,False,1.3175379
2813,4.0,False,False,1.4583223
2814,3.5,False,False,1.5145019
2815,1.6,False,False,1.3175379
2816,1.6,False,False,1.3175379
2817,4.0,False,False,1.4583223
2818,3.5,False,False,1.5909476
2819,3.0,False,False,1.62493
2820,2.3333333333333335,False,False,1.4145817
2821,2.3333333333333335,False,False,1.4145817
2822,3.5,False,False,1.5909476
2823,2.0,False,False,1.6572483
2824,2.6666666666666665,False,False,1.4841131
2825,1.7999999999999998,False,False,1.3329653
2826,3.0,False,False,1.375371
2827,2.6666666666666665,False,False,1.5089087
2828,2.0,False,False,1.6572483
2829,2.6666666666666665,False,False,1.4841131
2830,1.7999999999999998,False,False,1.3329653
2831,9.0,False,False,1.400863
2832,1.2,False,False,1.1908991
2833,1.2,False,False,1.1908991
2834,6.0,False,False,1.6173795
2835,1.7999999999999998,False,False,1.3329653
2836,3.0,False,False,1.375371
2837,2.6666666666666665,False,False,1.4841131
2838,1.7999999999999998,False,False,1.3329653
2839,1.7999999999999998,False,False,1.3329653
2840,3.0,False,False,1.375371
2841,inf,True,True,4.208568
2842,1.6,False,False,1.3175379
2843,8.0,True,True,1.8246723
2844,2.0,False,False,1.3696529
2845,2.0,False,False,1.3696529
2846,6.0,False,True,1.7670984
2847,8.0,False,True,1.8246723
2848,2.0,False,False,1.3696529
2849,2.0,False,False,1.3696529
2850,3.0,False,False,1.4351377
2851,3.0,False,False,1.3995174
2852,inf,True,True,3.3175724
2853,2.3333333333333335,False,False,1.4145817
2854,3.5,False,False,1.5145019
2855,1.6,False,False,1.3175379
2856,4.0,False,False,1.4583223
2857,2.3333333333333335,False,False,1.4145817
2858,2.3333333333333335,False,False,1.4145817
2859,3.5,False,False,1.5909476
2860,2.0,False,False,1.6572483
2861,2.6666666666666665,False,False,1.5089087
2862,inf,True,True,26.787767
2863,3.0,False,False,1.312083
2864,3.0,False,False,1.3419483
2865,3.0,True,False,1.3419483
2866,3.0,False,False,1.3995174
2867,6.0,False,True,1.7670984
2868,1.6,False,False,1.3175379
2869,4.0,False,False,1.4583223
2870,3.5,False,False,1.5909476
2871,2.0,False,False,1.6572483
2872,4.0,False,False,1.421053
2873,2.6666666666666665,False,False,1.5089087
2874,2.0,False,False,1.6572483
2875,2.6666666666666665,False,False,1.4841131
2876,3.0,False,False,1.375371
2877,2.6666666666666665,False,False,1.4841131
2878,1.7999999999999998,False,False,1.3329653
2879,1.7999999999999998,False,False,1.3329653
2880,1.7999999999999998,False,False,1.3329653
2881,1.7999999999999998,False,False,1.3329653
2882,9.0,False,False,1.400863
2883,1.2,False,False,1.1908991
2884,1.2,False,False,1.1908991
2885,1.2,False,False,1.1908991
2886,1.2,False,False,1.1908991
2887,1.2,False,False,1.1908991
2888,1.2,False,False,1.1908991
2889,6.0,False,False,1.6173795
2890,3.0,False,False,1.375371
2891,2.6666666666666665,False,False,1.5089087
2892,2.0,False,False,1.6572483
2893,4.0,False,False,1.421053
2894,4.0,False,False,1.421053
2895,2.6666666666666665,False,False,1.5089087
2896,6.0,False,False,1.6517916
2897,2.0,False,False,1.6572483
2898,2.6666666666666665,False,False,1.5089087
2899,3.0,False,False,1.62493
2900,3.5,False,False,1.5909476
2901,3.0,False,False,1.62493
2902,3.5,False,False,1.5909476
2903,3.0,False,False,1.62493
2904,3.5,False,False,1.5145019
2905,4.0,False,False,1.4583223
2906,3.5,False,False,1.5145019
2907,4.0,False,False,1.4583223
2908,2.3333333333333335,False,False,1.4145817
2909,2.3333333333333335,False,False,1.4145817
2910,2.3333333333333335,False,False,1.4145817
2911,3.5,False,False,1.5909476
2912,3.0,False,False,1.62493
2913,2.3333333333333335,False,False,1.4145817
2914,2.3333333333333335,False,False,1.4145817
2915,2.3333333333333335,False,False,1.4145817
2916,3.5,False,False,1.5909476
2917,3.0,False,False,1.62493
2918,2.3333333333333335,False,False,1.4145817
2919,2.3333333333333335,False,False,1.4145817
2920,2.3333333333333335,False,False,1.4145817
2921,3.5,False,False,1.5145019
2922,1.6,False,False,1.3175379
2923,1.6,False,False,1.3175379
2924,4.0,False,False,1.4583223
2925,inf,True,True,3.4733913
2926,2.0,False,False,1.3696529
2927,2.0,False,False,1.3696529
2928,inf,True,True,28.346317
2929,1.7999999999999998,False,False,1.3329653
2930,3.0,False,False,1.375371
2931,2.6666666666666665,False,False,1.5089087
2932,3.0,False,False,1.62493
2933,3.5,False,False,1.5909476
2934,3.0,False,False,1.62493
2935,3.5,False,False,1.5909476
2936,3.0,False,False,1.62493
2937,2.3333333333333335,False,False,1.4145817
2938,3.5,False,False,1.5909476
2939,3.0,False,False,1.62493
2940,2.3333333333333335,False,False,1.4145817
2941,3.5,False,False,1.5145019
2942,1.6,False,False,1.3175379
2943,8.0,False,True,1.8246723
2944,6.0,False,True,1.7670984
2945,8.0,False,True,1.8246723
2946,3.0,False,False,1.4351377
2947,3.0,False,False,1.3995174
2948,3.0,False,False,1.4351377
2949,3.0,False,False,1.3419483
2950,3.0,False,False,1.3777659
2951,2.0,False,False,1.2686981
2952,2.0,False,False,1.2686981
2953,2.0,False,False,1.2686981
2954,3.0,False,False,1.312083
2955,3.0,False,False,1.3995174
2956,3.0,False,False,1.4351377
2957,3.0,False,False,1.3419483
2958,3.0,False,False,1.3777659
2959,2.0,False,False,1.2686981
2960,2.0,False,False,1.2686981
2961,2.0,False,False,1.2686981
2962,3.0,False,False,1.312083
2963,3.0,True,False,1.3419483
2964,3.0,False,False,1.3777659
2965,2.0,False,False,1.2686981
2966,2.0,False,False,1.2686981
2967,6.0,False,False,1.3699887
2968,3.0,False,False,1.0010641
2969,3.0,True,False,1.312083
2970,3.0,False,False,1.3777659
2971,3.0,False,False,1.312083
2972,3.0,False,False,1.3995174
2973,2.0,False,False,1.3696529
2974,3.0,False,False,1.4351377
2975,3.0,False,False,1.3995174
2976,2.0,False,False,1.3696529
2977,3.0,False,False,1.4351377
2978,3.0,False,False,1.3419483
2979,3.0,False,False,1.3995174
2980,2.0,True,False,1.3696529
2981,2.0,False,False,1.3696529
2982,3.0,False,False,1.4351377
2983,inf,True,True,28.148298
2984,2.6666666666666665,False,False,1.4841131
2985,9.0,False,False,1.400863
2986,1.2,False,False,1.1908991
2987,1.2,False,False,1.1908991
2988,1.2,False,False,1.1908991
2989,1.2,False,False,1.1908991
2990,1.2,False,False,1.1908991
2991,1.2,False,False,1.1908991
2992,1.2,False,False,1.1908991
2993,1.2,False,False,1.1908991
2994,1.2,False,False,1.1908991
2995,1.2,False,False,1.1908991
2996,1.2,False,False,1.1908991
2997,1.2,False,False,1.1908991
2998,1.2,False,False,1.1908991
